Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-MARCH-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2193,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,5061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,2195,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,952,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,63
MSitAE-MARCH-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8138,0,320,16,0,0,1508,0,0,0,0,0,251,5,2394,0,0,650
MSitAE-MARCH-2024,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1463,0,0,0,0,0,15,0,0,0,0,0,0,0,4,495
MSitAE-MARCH-2024,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,1132,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9643,0,4431,0,0,0,5261,0,205,0,0,0,982,424,3472,0,0,1742
MSitAE-MARCH-2024,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
MSitAE-MARCH-2024,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2181,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,3015,0,0,25,0,0,12,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5828,0,0,280,0,0,1426,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8795,131,4712,0,0,0,5764,0,521,0,0,0,667,670,2693,0,0,1232
MSitAE-MARCH-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6221,1229,0,156,0,0,2580,0,0,44,0,0,429,247,2104,0,0,693
MSitAE-MARCH-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,12125,575,2641,39,0,4,3940,14,98,12,0,0,302,1005,2000,0,0,1256
MSitAE-MARCH-2024,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5690,0,0,0,0,0,1458,0,0,0,0,0,0,6,1093,0,0,219
MSitAE-MARCH-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13018,0,0,484,0,0,4102,0,0,0,0,0,409,89,1436,0,0,272
MSitAE-MARCH-2024,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,8208,0,0,619,0,0,623,0,0,11,0,0,0,0,0,0
MSitAE-MARCH-2024,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5658,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
MSitAE-MARCH-2024,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8546,0,0,451,0,0,2356,0,0,0,0,0,327,0,3034,0,0,592
MSitAE-MARCH-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5955,0,3933,40,0,40,2709,0,43,21,0,0,882,0,1852,0,0,803
MSitAE-MARCH-2024,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2373,0,0,38,0,0,23,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4955,0,731,188,0,19,1248,0,0,36,0,0,332,35,1344,0,0,491
MSitAE-MARCH-2024,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8946,0,0,0,0,0,3320,0,0,0,0,0,814,7,3109,0,0,541
MSitAE-MARCH-2024,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6341,0,986,0,0,0,3367,0,126,0,0,0,339,631,1761,0,0,1257
MSitAE-MARCH-2024,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3553,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,6016,0,0,259,0,0,254,0,0,12,0,0,0,0,0,0
MSitAE-MARCH-2024,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4273,0,1937,31,0,26,2002,0,0,17,0,0,265,140,1111,0,0,310
MSitAE-MARCH-2024,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6895,0,0,0,0,0,1073,0,0,0,0,0,0,0,1038,0,0,366
MSitAE-MARCH-2024,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17661,197,8835,430,0,0,7801,0,576,59,0,0,2226,1390,5318,0,0,2577
MSitAE-MARCH-2024,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10912,0,0,0,0,0,3341,0,0,0,0,0,579,491,3179,0,0,883
MSitAE-MARCH-2024,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,6610,0,0,0,0,0,22,0,0,0,0,0,0,0,0,27
MSitAE-MARCH-2024,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8260,0,4419,122,0,605,3216,0,199,31,0,36,633,497,3073,0,45,971
MSitAE-MARCH-2024,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,12633,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,58
MSitAE-MARCH-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,17595,116,6280,124,0,124,6696,0,431,9,0,0,2334,139,3637,0,171,980
MSitAE-MARCH-2024,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,934,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12058,1268,6472,484,0,1525,5495,18,136,232,0,39,814,0,4584,19,0,1333
MSitAE-MARCH-2024,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13999,0,4423,0,0,0,5492,0,0,0,0,0,968,189,4282,1,0,2287
MSitAE-MARCH-2024,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,14360,0,15664,0,0,0,6718,0,270,0,0,0,777,464,7268,0,0,401
MSitAE-MARCH-2024,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,16646,2309,0,0,0,0,5786,76,0,0,0,0,1229,249,5849,10,0,1608
MSitAE-MARCH-2024,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9550,876,3206,0,0,0,2363,0,0,0,0,0,698,31,2521,0,106,1497
MSitAE-MARCH-2024,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7719,0,8619,0,0,0,3793,0,403,0,0,0,381,334,2209,0,170,646
MSitAE-MARCH-2024,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,23412,993,11851,0,0,0,8625,0,0,0,0,0,2234,218,6440,0,0,294
MSitAE-MARCH-2024,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13244,2485,14761,0,0,0,6042,423,374,0,0,0,737,715,7810,0,0,461
MSitAE-MARCH-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,13327,0,4950,609,0,590,5455,0,552,143,0,53,586,614,3354,0,154,1727
MSitAE-MARCH-2024,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13499,446,8446,558,0,361,6665,0,65,200,0,6,789,1037,6019,0,0,2944
MSitAE-MARCH-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4495,0,0,43,0,23,2119,0,0,0,0,0,248,280,929,0,0,196
MSitAE-MARCH-2024,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6916,0,1822,0,0,0,1967,0,20,0,0,0,544,247,1010,0,0,30
MSitAE-MARCH-2024,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,12064,0,3698,0,0,0,4262,0,34,0,0,0,1108,88,3074,0,0,459
MSitAE-MARCH-2024,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10150,0,2323,502,0,0,3556,0,68,0,0,0,1437,0,2100,0,0,191
MSitAE-MARCH-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4663,294,2148,306,0,0,1754,0,0,109,0,0,469,0,1457,0,0,936
MSitAE-MARCH-2024,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5700,0,0,0,0,0,268,0,0,0,0,0,0,0,2,0,190
MSitAE-MARCH-2024,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20106,0,6588,736,0,0,4714,0,193,0,0,0,943,41,2788,0,0,378
MSitAE-MARCH-2024,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8471,0,2280,0,0,912,4024,0,0,0,0,0,433,101,2189,0,0,406
MSitAE-MARCH-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12923,1527,5490,0,0,918,5559,107,0,0,0,0,601,32,3791,23,0,2784
MSitAE-MARCH-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,19264,0,2329,713,0,158,2974,0,16,73,0,3,687,12,5478,0,0,932
MSitAE-MARCH-2024,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,9038,0,0,615,0,0,3565,0,0,193,0,0,856,349,2624,0,0,794
MSitAE-MARCH-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12885,0,5474,180,0,0,5864,0,12,60,0,0,1144,301,3843,0,0,1505
MSitAE-MARCH-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10269,1223,3942,1,0,0,3806,0,110,1,0,0,327,149,4821,844,0,996
MSitAE-MARCH-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,12894,0,10058,0,0,0,4442,0,617,0,0,0,388,1192,3313,0,97,1858
MSitAE-MARCH-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,941,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4618,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5920,0,0,641,0,0,3,0,0,1,0,0,0,0,0,0
MSitAE-MARCH-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,205,0,0,2263,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,137,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,78,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,1614,0,0,2572,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,88,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6805,0,1423,715,0,18,1606,0,0,143,0,0,258,0,2569,0,0,1079
MSitAE-MARCH-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31165,0,5972,590,0,145,9804,0,285,147,0,3,2886,7,9313,0,183,1269
MSitAE-MARCH-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8749,0,4337,443,0,151,2694,0,244,59,0,0,936,50,3720,0,0,792
MSitAE-MARCH-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4945,0,460,315,0,26,663,0,0,38,0,0,16,0,1060,0,0,118
MSitAE-MARCH-2024,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12287,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1249,0,0,158,0,0,120,0,0,0,0,0,0,0,79,0,19
MSitAE-MARCH-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6982,0,1776,101,0,0,2271,0,0,25,0,0,670,370,1731,0,0,440
MSitAE-MARCH-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10439,0,6041,626,0,501,4657,0,107,244,0,17,556,616,2860,0,30,425
MSitAE-MARCH-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,13225,0,10379,0,0,0,4600,0,221,0,0,0,480,49,3290,0,0,2160
MSitAE-MARCH-2024,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12031,1364,0,164,0,0,3412,140,0,35,0,0,398,7,3677,17,0,1578
MSitAE-MARCH-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,16265,0,9742,82,0,1315,7591,0,786,20,0,166,1770,746,3655,0,0,521
MSitAE-MARCH-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11838,1824,8387,44,0,123,4881,80,204,16,0,1,246,66,3058,119,92,1630
MSitAE-MARCH-2024,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
MSitAE-MARCH-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9079,0,1906,339,0,27,4242,0,19,82,0,0,705,727,2328,0,0,814
MSitAE-MARCH-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12817,0,0,168,0,0,5391,0,0,60,0,0,413,847,2751,0,0,1808
MSitAE-MARCH-2024,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10373,0,0,0,0,0,3438,0,0,0,0,0,669,233,3121,0,0,453
MSitAE-MARCH-2024,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10602,0,5010,0,0,383,4494,0,346,0,0,13,626,37,2704,0,146,2254
MSitAE-MARCH-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,13481,315,0,446,0,0,3270,0,0,39,0,0,360,616,1961,6,0,128
MSitAE-MARCH-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4953,0,12358,0,0,0,2080,0,87,0,0,0,108,0,1778,0,538,2182
MSitAE-MARCH-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21708,1886,0,0,0,0,9701,114,0,0,0,0,1637,982,6265,3,0,3542
MSitAE-MARCH-2024,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7199,0,3441,237,0,98,3635,0,175,95,0,5,673,726,1831,0,0,231
MSitAE-MARCH-2024,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13187,0,4618,0,0,7490,5625,0,0,0,0,0,2221,17,4700,0,0,767
MSitAE-MARCH-2024,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,10328,0,0,606,0,0,298,0,0,7,0,0,0,0,0,0
MSitAE-MARCH-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2380,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,4092,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2691,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1599,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
MSitAE-MARCH-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8510,446,7860,101,0,162,4607,0,1241,52,0,23,263,852,1602,0,0,160
MSitAE-MARCH-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6088,0,7142,0,0,0,2830,0,22,0,0,0,380,8,2894,0,0,202
MSitAE-MARCH-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4473,0,0,330,0,3987,1793,0,0,92,0,11,208,40,1885,0,0,521
